ID,id_rechov,me_k_rechov,me_shem_rechov,ad_k_rechov,ad_shem_rechov,tr_from,tr_to,k_sug,t_sug,k_sgira,shaot,sw_laila
1266,1877,127,נג'ארה ישראל,125,אלשיך,11/06/2017 0:00,13/07/2017 0:00,2,הפרעה לתנועה,2, שינוי כיון תנועה,1
1267,2443,0,0,0,0,28/09/2018 0:00,28/09/2018 0:00,5,ארוע,2,"04:00-14:00 סובב ת""א", מסע אופניים
1268,3015,3519,האקליפטוס,3524,השיטה,09/08/2020 0:00,13/08/2020 0:00,0,,2,18:00-05:00 ביצוע עבודות אספלט,1
1269,2679,314,"של""ג",3809,לוי יוסף גונדר,14/06/2019 0:00,14/06/2019 0:00,5,ארוע,2,08:00-19:00 מצעד הגאווה,0
1270,1422,2021,קרית שאול,0,0,10/04/2016 0:00,10/05/2016 0:00,20,שינויים גיאומטריים,1,,0
1271,1630,472,ויצמן,496,אבן גבירול,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,,0
1272,4176,3003,המרד,3489,קויפמן יחזקאל,25/06/2021 0:00,25/06/2021 0:00,5,ארוע,2,09:00-19:00 אירוע מצעד הגאווה,0
1273,4497,2,הרצל,3567,בן עטר,12/03/2023 0:00,30/06/2023 0:00,10,שיפור תשתיות,2,"09:00-23:00 פרויקט מצוות  רחוב הש""ך בקטע שבין הרצל לבן עטר משעה 15:00 עד שעה 23:00 . חסימת רחוב בקטע שבין רחוב אבולעפיה לבן עטר משעה 09:00 עד שעה 17:00",1
1274,4350,680,שילה,496,אבן גבירול,24/06/2022 0:00,28/07/2022 0:00,21,"נת""ע – הרכבת הקלה",3,07:00-07:00 סגירת נתיב הנסיעה ברחוב דוד המלך מרחוב שילה ועד אבן גבירול . הקטע יהיה חד סיטרי לכיוון מזרח,0
1275,2359,3001,ירושלים,200,הרברט סמואל,28/06/2018 0:00,29/06/2018 0:00,5,ארוע,2,21:00-05:00 ארוע לילה לבן-חסימה לפי הצורך,1
1276,2566,5,העליה,28,צ'לנוב,03/09/2018 0:00,31/12/2019 0:00,1,שיפור תשתיות מדרכות וכביש,2, במסגרת מתחם שוק העליה,1
1277,1626,69,החשמונאים,367,הבימה,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
1278,1386,800,נמיר מרדכי,496,אבן גבירול,25/03/2016 0:00,25/03/2016 0:00,24,ארוע פורים,2, מסיבת פורים בכיכר המדינה 25.3 משעה 08:00-18:00; 08:00-18:00 מסיבת פורים בכיכר המדינה 25.3 משעה 08:00-18:00,1
1279,2097,3809,לוי יוסף גונדר,3488,גולדמן נחום,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
1280,703,4131,הרב עובדיה בידאני,0,0,22/07/2014 0:00,22/08/2014 0:00,1,שיפור תשתיות מדרכות וכביש,1,09:00-17:00 ,0
1281,976,310,מלכי ישראל,424,מסריק,22/04/2015 0:00,23/04/2015 0:00,5,ארוע,2,20:00-02:00 ערב יום העצמאות- אירוע עצמאות בכיכר רבין 22.4.15,1
1282,1965,25,בן יהודה,472,ויצמן,31/10/2017 0:00,31/10/2017 0:00,5,ארוע,2,19:00-00:30 אירוע מרוץ לילה 2017 ב- 31.10 יום ג' משעה 19:00 עד 00:30,1
1283,702,400,הר ציון,392,"רשי""ף (ר' שמואל יוסף",21/07/2014 0:00,21/09/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,21:00-05:00 ,1
1284,2006,496,אבן גבירול,193,ארלוזורוב,04/11/2017 0:00,04/11/2017 0:00,5,ארוע,2,18:00-00:00 ירוע עצרת רבין 4.11.17  הרחובות ייסגרו לתנועה החל מ 18:00 ויפתחו לתנועה ב 24:00,1
1285,255,48,ברזילי,45,לבונטין,09/09/2012 0:00,11/09/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,22:00-05:00 עבודות חברת החשמל,1
1286,669,3489,קויפמן יחזקאל,314,"של""ג",26/06/2014 0:00,27/06/2014 0:00,5,ארוע,2,21:00-05:00 לילה לבן,1
1287,2758,788,שאול המלך,2051,רוקח ישראל,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1288,2438,203,התערוכה,801,בני אפרים,28/09/2018 0:00,28/09/2018 0:00,5,ארוע,2,"04:00-14:00 סובב ת""א", מסע אופניים
1289,1191,496,אבן גבירול,472,ויצמן,20/10/2015 0:00,21/10/2015 0:00,5,ארוע,2,19:00-00:01 ארוע מרוץ לילה 2015,1
1290,101,477,בני דן,555,פרידמן דוד הרב,25/12/2011 0:00,15/02/2012 0:00,1,שיפור תשתיות מדרכות וכביש,1,,0
1291,1790,191,שלמה המלך,310,מלכי ישראל,30/04/2017 0:00,30/04/2017 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון - שרים בכיכר,1
1292,627,2290,גלבוע אמיר,2360,אויסטרך דוד,22/04/2014 0:00,10/06/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1293,4369,189,זמנהוף,406,המלך ג'ורג',07/09/2022 0:00,23/09/2022 0:00,4,קרצוף וסלילה,2,07:00-07:00 עבודות של סלילה עם סגירה מלאה- ששתון,0
1294,4129,414,שלמה,3303,פוריה,04/03/2021 0:00,01/07/2021 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-19:00 בשדרות ירושלים, בקטע שבין רחוב נחמה לרחוב אילת. ברחוב סגולה
1295,1813,478,פנקס דוד צבי,193,ארלוזורוב,25/04/2017 0:00,28/07/2017 0:00,19,הנחת קו מים,1,22:00-05:00 ,1
1296,776,2237,מוזס יהודה ונח,497,על פרשת דרכים,17/09/2014 0:00,17/03/2015 0:00,1,שיפור תשתיות מדרכות וכביש,1, לולאת וולובלסקי,1
1297,2440,27,הירקון,2051,רוקח ישראל,28/09/2018 0:00,28/09/2018 0:00,5,ארוע,2,"04:00-14:00 סובב ת""א", מסע אופניים
1298,4326,3708,הלר חיים,3251,"הבעש""ט",31/03/2022 0:00,07/04/2022 0:00,21,"נת""ע – הרכבת הקלה",2,07:00-07:00 קו אדום -סלילת כביש,0
1299,3042,496,אבן גבירול,310,מלכי ישראל,05/09/2020 0:00,21/09/2020 0:00,10,שיפור תשתיות,2, שיקום גשר מרפסת רבין חסימה מלאה בשני המסלולים,1
1300,112,9018,בר יהודה,2051,רוקח ישראל,24/01/2012 0:00,15/03/2012 0:00,3,אחר,1,09:00-17:00 שביל אופניים במדרכה; 21:00-05:00 בלילות א - ד עבודה בכביש,1
1301,4287,930,אינשטיין,2118,"עגנון ש""י",25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א", חסימה לכיוון דרום
1302,4151,27,הירקון,410,הכובשים,30/05/2021 0:00,17/06/2021 0:00,2,הפרעה לתנועה,2,19:00-19:00 ,1
1303,1503,27,הירקון,435,הכנסת,30/06/2016 0:00,01/07/2016 0:00,5,ארוע,2,20:00-05:00 ירועי לילה לבן 30.6.16 רח' יסגרו לתנועה משעה 20:00 עד 05:00 למחרת.,1
1304,886,2051,רוקח ישראל,2118,"עגנון ש""י",27/02/2015 0:00,27/02/2015 0:00,5,ארוע,2,"04:00-13:00 אירוע מרתון ת""א",1
1305,1526,39,יסוד המעלה,390,איגר,10/07/2016 0:00,10/08/2016 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1306,1876,112,גאולה,120,הלל הזקן,06/06/2017 0:00,13/07/2017 0:00,2,הפרעה לתנועה,2," ביטול הפניה שמאלה מרחוב גאולה לרחוב האר""י",1
1307,797,472,ויצמן,496,אבן גבירול,08/11/2014 0:00,08/11/2014 0:00,5,ארוע,2,17:00-23:30 ,1
1308,2513,2051,רוקח ישראל,502,יהודה המכבי,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
1309,4331,476,קרליבך,445,קפלן אליעזר,06/04/2022 0:00,02/03/2023 0:00,21,"נת""ע – הרכבת הקלה",4,"07:00-07:00 אבן גבירול מקרליבך ועד קפלן יהפך לנתיב אחד  לנת""צ בלבד עקב עבודות קו ירוק",0
1310,2521,0,0,0,0,20/11/2018 0:00,20/11/2018 0:00,5,ארוע,2,19:00-21:00 מרוץ האוניברסיטה,1
1311,1540,25,בן יהודה,27,הירקון,18/07/2016 0:00,18/07/2016 0:00,13,הורדת רשת חשמל,2,09:30-16:00 ,0
1312,2356,71,מרמורק,2,הרצל,28/06/2018 0:00,29/06/2018 0:00,5,ארוע,2,21:00-05:00 ארוע לילה לבן-חסימה לפי הצורך,1
1313,2206,567,הא באייר,800,נמיר מרדכי,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018 יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
1314,1949,4,אלנבי,424,מסריק,31/10/2017 0:00,31/10/2017 0:00,5,ארוע,2,19:00-00:30 אירוע מרוץ לילה 2017 ב- 31.10 יום ג' משעה 19:00 עד 00:30.,1
1315,1796,472,ויצמן,496,אבן גבירול,01/05/2017 0:00,01/05/2017 0:00,5,ארוע,2,18:30-02:00 ערב יום העצמאות-ארוע בכיכר רבין,1
1316,1196,472,ויצמן,25,בן יהודה,20/10/2015 0:00,21/10/2015 0:00,5,ארוע,2,19:00-00:01 ארוע מרוץ לילה 2015,1
1317,1480,6106,כ.מרוקח מז.לדרום6106,496,אבן גבירול,18/06/2016 0:00,18/06/2016 0:00,5,ארוע,2,04:00-13:00 אירוע טריאתלון 18.6 יום שבת בין השעות 04:00,1
1318,2879,27,הירקון,3489,קויפמן יחזקאל,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
1319,2201,496,אבן גבירול,800,נמיר מרדכי,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
1320,1723,496,אבן גבירול,800,נמיר מרדכי,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1321,1592,203,התערוכה,3489,קויפמן יחזקאל,21/10/2016 0:00,21/10/2016 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א", מסע אופניים ב 21.10.16 יום שישי מ 04:00 עד 13:00
1322,4411,2051,רוקח ישראל,788,שאול המלך,02/11/2022 0:00,03/11/2022 0:00,5,ארוע,2,19:00-01:00 מרוץ לילה , חסימה מלאה בשני הכיוונים .
1323,1377,496,אבן גבירול,800,נמיר מרדכי,25/03/2016 0:00,25/03/2016 0:00,24,ארוע פורים,2,08:00-18:00 מסיבת פורים בכיכר המדינה 25.3 משעה 08:00-18:00,0
1324,2944,45,לבונטין,4,אלנבי,23/04/2020 0:00,24/04/2020 0:00,21,"נת""ע – הרכבת הקלה",2,21:00-05:00 ,1
1325,4043,2,הרצל,3567,בן עטר,21/09/2020 0:00,25/10/2020 0:00,1,שיפור תשתיות מדרכות וכביש,2,15:00-23:00 ,1
1326,2109,496,אבן גבירול,785,אלעזר דוד,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
1327,2115,187,דיזנגוף,496,אבן גבירול,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
1328,1424,472,ויצמן,496,אבן גבירול,10/05/2016 0:00,10/05/2016 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון- שרים בכיכר 10.5.16 משעה 18:30 עד 23:30,1
1329,4050,475,המסגר,54,בגין מנחם,29/09/2020 0:00,01/11/2020 0:00,10,שיפור תשתיות,2,19:00-19:00 חסימה מלאה 24/7 .  תתאפשר כניסה לחניון ביטוח לאומי לבאים מכיוון צפון לדרום ברחוב המסגר,1
1330,4145,2051,רוקח ישראל,194,ז'בוטינסקי,02/05/2021 0:00,04/05/2021 0:00,21,"נת""ע – הרכבת הקלה",2,22:00-05:00 סגירה מלאה של אבן גבירול מרוקח ועד ז'בוטינסקי בשני הכיוונים לטובת העברת תנועה,1
1331,1839,478,פנקס דוד צבי,2051,רוקח ישראל,03/06/2017 0:00,03/06/2017 0:00,5,ארוע,2,"04:00-13:00 טריאטלון ת""א",1
1332,2256,807,משמר הירדן,802,רוזן פנחס,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
1333,207,187,דיזנגוף,323,ריינס,24/06/2012 0:00,17/08/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1334,4244,193,ארלוזורוב,496,אבן גבירול,10/11/2021 0:00,11/11/2021 0:00,5,ארוע,2,19:30-01:00 מרוץ לילה,1
1335,2768,496,אבן גבירול,8,רוטשילד,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1336,1634,496,אבן גבירול,25,בן יהודה,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
1337,422,400,הר ציון,3505,מקור חיים,19/05/2013 0:00,15/07/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,08:00-17:00 ,0
1338,2836,800,נמיר מרדכי,472,ויצמן,02/02/2020 0:00,02/08/2020 0:00,21,"נת""ע – הרכבת הקלה",1,08:00-14:00 השארת נתיב 1 לתנועה בצד הדרומי,0
1339,1332,2118,"עגנון ש""י",1258,פרופס,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
1340,2238,2,הרצל,71,מרמורק,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 13:00 עד 19:00.,0
1341,4307,213,היל,496,אבן גבירול,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א",1
1342,2785,800,נמיר מרדכי,496,אבן גבירול,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1343,2490,18,שינקין מנחם,367,הבימה,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
1344,890,1258,פרופס,2168,פרסיץ שושנה,27/02/2015 0:00,27/02/2015 0:00,5,ארוע,2,"04:00-13:00 אירוע מרתון ת""א",1
1345,2254,472,ויצמן,496,אבן גבירול,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
1346,4292,2,הרצל,71,מרמורק,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרוץ ת""א", חסימה מלאה לשני הכיוונים
1347,191,984,רדינג,984,רדינג,03/06/2012 0:00,06/06/2012 0:00,4,קרצוף וסלילה,2,,0
1348,2862,2051,רוקח ישראל,27,הירקון,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-13:00 ,1
1349,1282,0,0,0,0,03/01/2016 0:00,03/04/2016 0:00,10,שיפור תשתיות,1,20:00-05:00 ,1
1350,2562,110,הירדן,435,הכנסת,23/01/2019 0:00,23/01/2019 0:00,22,הנפת ציוד,2,09:00-17:00 הנפת ציוד לבית האופרה שבאלנבי  1,0
1351,495,881,מנורה,882,רוממה,18/08/2013 0:00,18/10/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
1352,2153,3566,רבנו חננאל,3566,רבנו חננאל,11/03/2018 0:00,17/04/2018 0:00,10,שיפור תשתיות,2,22:00-05:00 א - ד,1
1353,2190,191,שלמה המלך,310,מלכי ישראל,18/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,18:30-02:00 אירוע עצמאות בכיכר רבין 18.4.2018 הרחובות ייסגרו לתנועה החל מ 18:30 עד 02:00,1
1354,4442,2106,אשכול לוי,2442,בתיה (לישנסקי),22/01/2023 0:00,27/01/2023 0:00,21,"נת""ע – הרכבת הקלה",2,07:00-12:00 חסימה מלאה מיום ראשון משעה 07:00 עד יום שישי עד השעה 12:00,0
1355,2739,203,התערוכה,801,בני אפרים,18/10/2019 0:00,18/10/2019 0:00,5,ארוע,2,"04:00-13:00 סובב ת""א סובב אופניים",1
1356,2979,49,מקוה ישראל,0,0,14/06/2020 0:00,18/06/2020 0:00,21,"נת""ע – הרכבת הקלה",2,22:00-05:00 לא תתאפשר הפניה ימינה מרחוב ברזילי למקוה ישראל,1
1357,4466,27,הירקון,3809,לוי יוסף גונדר,24/02/2023 0:00,,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
1358,2472,191,שלמה המלך,310,מלכי ישראל,03/11/2018 0:00,03/11/2018 0:00,5,ארוע,2,18:00-00:00 עצרת רבין,1
1359,2266,187,דיזנגוף,496,אבן גבירול,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,16:00-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
1360,2199,2100,יוניצ'מן,930,אינשטיין,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
1361,4358,193,ארלוזורוב,573,מטמון כהן,02/08/2022 0:00,18/08/2022 0:00,21,"נת""ע – הרכבת הקלה",3,07:00-07:00 סגירת מסלול הנסיעה  ברמז דוד לכיוון צפון מארלוזרוב ועד מטמון הכהן לצורך הנחת קו מים מגיסטרלי,0
1362,4193,283,יודפת,254,וילנא,10/07/2021 0:00,16/07/2021 0:00,21,"נת""ע – הרכבת הקלה",2,"19:00-19:00 סגירת צומת דיזנגוף /ארלוזרוב  למשך 6 ימים  ממוצ""ש 10.7 בשעה 21:00 ועד יום שישי 16.7 בשעה 16:00",1
1363,2997,3020,רוסלאן,3020,רוסלאן,18/06/2020 0:00,26/01/2023 0:00,3,אחר,2,18:00-06:00 מדרחוב החל מיום חמישי ועד יום ראשון,0
1364,4275,519,"הנצי""ב",54,בגין מנחם,06/01/2022 0:00,28/04/2022 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-07:00 פרויקט של אחוזת החוף - סגירה של מסלול צפוני בלבד,0
1365,2471,496,אבן גבירול,472,ויצמן,03/11/2018 0:00,03/11/2018 0:00,5,ארוע,2,18:00-00:00 עצרת רבין,1
1366,4390,3340,בית אשל,3840,מרזוק ועזר,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
1367,1840,2106,אשכול לוי,496,אבן גבירול,03/06/2017 0:00,03/06/2017 0:00,5,ארוע,2,"04:00-13:00 טריאטלון ת""א",1
1368,2303,496,אבן גבירול,6106,כ.מרוקח מז.לדרום6106,09/06/2018 0:00,09/06/2018 0:00,5,ארוע,2,04:00-13:00 טריאתלון,1
1369,1585,2051,רוקח ישראל,1257,קרן קיימת לישראל,21/10/2016 0:00,21/10/2016 0:00,0,,0,"04:00-13:00 אירוע סובב ת""א", מסע אופניים ב 21.10.16 יום שישי מ 04:00 עד 13:00
1370,927,424,מסריק,337,"ח""ן",07/03/2015 0:00,07/03/2015 0:00,5,ארוע,2,18:00-00:01 עצרת בכיכר רבין; 18:00-00:01 עצרת בכיכר רבין,1
1371,837,516,"ב""ק ישראל",511,איסרליש,23/11/2014 0:00,23/02/2015 0:00,17,שיפור מערכת תאורה,1,09:00-17:00 ; 20:00-05:00 בצמתים,1
1372,1597,414,שלמה,2,הרצל,21/10/2016 0:00,21/10/2016 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א", מסע אופניים ב 21.10.16 יום שישי מ 04:00 עד 13:00
1373,300,27,הירקון,96,פרישמן,18/11/2012 0:00,18/12/2012 0:00,2,הפרעה לתנועה,2,09:00-16:00 הסגירה בימי ראשון בלבד,0
1374,2955,2396,ספיר פנחס,800,נמיר מרדכי,10/05/2020 0:00,03/06/2020 0:00,4,קרצוף וסלילה,2,00:30-05:00 ,1
1375,1314,54,בגין מנחם,496,אבן גבירול,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,,0
1376,1829,191,שלמה המלך,310,מלכי ישראל,27/05/2017 0:00,28/05/2017 0:00,5,ארוע,2,17:30-00:00 עצרת שלום עכשיו,1
1377,2783,472,ויצמן,496,אבן גבירול,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
